Date,Bond,ER,GP,Sensex
2022-06-06,3577.4365,77.6718,"1,43,678.90",55675.32
2022-07-06,3573.2579,77.7239,"1,43,618.50",55107.34
2022-08-06,3582.9906,77.7251,"1,43,919.90",54892.49
2022-09-06,3583.0942,77.787,"1,43,600.50",55320.28
2022-10-06,3585.0031,77.84,"1,42,915.10",54303.44
2022-06-13,3573.869,78.143,"1,42,961.90",52846.7
2022-06-14,3573.8849,78.0015,"1,41,863.00",52693.57
2022-06-15,3572.7051,78.0755,"1,42,502.90",52541.39
2022-06-16,3575.304,78.0864,"1,42,362.90",51495.79
2022-06-17,3576.6627,78.0875,"1,43,687.50",51360.42
2022-06-20,3594.6534,77.996,"1,43,116.20",51597.84
2022-06-21,3595.1661,78.0861,"1,43,760.90",52532.07
2022-06-22,3605.0396,78.2115,"1,44,090.90",51822.53
2022-06-23,3605.3223,78.2662,"1,43,944.30",52265.72
2022-06-24,3604.5733,78.3308,"1,42,850.20",52727.98
2022-06-27,3608.2066,78.289,"1,43,271.00",53161.28
2022-06-28,3603.8004,78.6966,"1,43,693.70",53177.45
2022-06-29,3605.3249,78.9376,"1,43,518.10",53026.97
2022-06-30,3608.5146,78.9421,"1,43,435.80",53018.94
2022-01-07,3612.3074,79.094,"1,41,867.30",52907.93
2022-04-07,3620.5801,78.9866,"1,42,778.60",53234.77
2022-05-07,3619.4652,79.079,"1,40,331.80",53134.35
2022-06-07,3637.3277,79.332,"1,38,671.30",53750.97
2022-07-07,3636.4275,79.0235,"1,38,318.60",54178.46
2022-08-07,3626.9235,79.2499,"1,37,808.50",54481.84
2022-11-07,3617.8851,79.4098,"1,38,300.30",54395.23
2022-12-07,3622.8474,79.6401,"1,37,493.70",53886.61
2022-07-13,3633.1487,79.6592,"1,37,347.00",53514.15
2022-07-14,3630.0908,79.871,"1,35,921.60",53416.15
2022-07-15,3625.4411,79.8797,"1,36,098.70",53760.78
2022-07-18,3627.9788,79.8958,"1,37,565.30",54521.15
2022-07-19,3625.149,79.9478,"1,36,841.00",54767.62
2022-07-20,3626.8384,79.9738,"1,36,716.00",55397.53
2022-07-21,3627.821,79.9763,"1,36,178.00",55681.95
2022-07-22,3633.0082,79.9101,"1,38,677.10",56072.23
2022-07-25,3640.996,79.8488,"1,37,150.50",55766.22
2022-07-26,3638.8425,79.7948,"1,37,313.70",55268.49
2022-07-27,3641.5456,79.8967,"1,37,044.80",55816.32
2022-07-28,3648.0656,79.7434,"1,39,677.70",56857.79
2022-07-29,3657.655,79.4203,"1,39,230.50",57570.25
2022-01-08,3662.9348,79.169,"1,39,937.40",58115.5
2022-02-08,3676.4456,78.6082,"1,39,703.80",58136.36
2022-03-08,3671.7078,78.8427,"1,39,289.30",58350.53
2022-04-08,3678.3149,79.5427,"1,41,219.60",58298.8
2022-05-08,3670.233,79.1158,"1,40,773.00",58387.93
2022-08-08,3658.6411,79.5785,"1,41,981.80",58853.07
2022-10-08,3665.2171,79.5033,"1,41,936.80",58817.29
2022-11-08,3674.6192,79.4881,"1,42,953.50",59332.6
2022-08-17,3699.5344,79.4335,"1,40,276.80",60260.13
2022-08-18,3689.4926,79.6667,"1,40,852.10",60298.0
2022-08-19,3684.7068,79.7528,"1,39,930.40",59646.15
2022-08-22,3683.8794,79.8703,"1,38,381.80",58773.87
2022-08-23,3685.325,79.8903,"1,39,417.10",59031.3
2022-08-24,3683.9979,79.7927,"1,39,442.50",59085.43
2022-08-25,3684.153,79.8705,"1,40,109.90",58774.72
2022-08-26,3696.3005,79.9097,"1,40,008.10",58833.87
2022-08-29,3696.1313,80.0906,"1,40,008.10",57972.62
2022-08-30,3701.8534,79.7194,"1,37,836.70",59537.07
2022-01-09,3705.5025,79.397,"1,35,012.80",58766.59
2022-02-09,3698.9274,79.7888,"1,36,479.70",58803.33
2022-05-09,3704.5589,79.8936,"1,36,502.20",59245.98
2022-06-09,3705.7393,79.8893,"1,35,991.60",59196.99
2022-07-09,3709.8348,79.922,"1,35,801.70",59028.91
2022-08-09,3719.296,79.6712,"1,36,285.50",59688.22
2022-09-09,3722.0438,79.6358,"1,36,431.20",59793.14
2022-12-09,3721.0837,79.6776,"1,36,943.40",60115.13
2022-09-13,3727.898,79.064,"1,35,492.30",60571.08
2022-09-14,3727.5421,79.5837,"1,35,408.60",60346.97
2022-09-15,3716.4799,79.583,"1,34,811.60",59934.01
2022-09-16,3706.7266,79.818,"1,32,663.50",58840.79
2022-09-19,3704.3884,79.6657,"1,32,663.50",59141.23
2022-09-20,3700.8015,79.6778,"1,32,699.00",59719.74
2022-09-21,3700.9665,79.9226,"1,33,730.00",59456.78
2022-09-22,3690.8181,80.7246,"1,35,379.90",59119.72
2022-09-23,3677.0927,80.9165,"1,33,356.00",58098.92
2022-09-26,3671.3906,81.575,"1,34,095.10",57145.22
2022-09-27,3685.1751,81.372,"1,33,499.40",57107.52
2022-09-28,3682.2503,81.9005,"1,34,756.80",56598.28
2022-09-29,3686.2701,81.8633,"1,34,947.80",56409.96
2022-09-30,3687.1586,81.5522,"1,36,068.80",57426.92
2022-03-10,3675.2068,81.7417,"1,36,095.20",56788.81
2022-04-10,3688.5515,81.4267,"1,39,667.70",58065.47
2022-06-10,3679.4928,81.7044,"1,40,948.40",58222.1
2022-07-10,3672.508,82.4,"1,40,133.40",58191.29
2022-10-10,3669.4814,82.4028,"1,38,184.60",57991.11
2022-11-10,3674.698,82.3901,"1,36,831.50",57147.32
2022-12-10,3683.3947,82.2411,"1,37,424.70",57625.91
2022-10-13,3682.5382,82.4013,"1,35,534.10",57235.33
2022-10-14,3677.2921,82.3877,"1,35,880.90",57919.97
2022-10-17,3689.6873,82.4047,"1,36,707.40",58410.98
2022-10-18,3695.0681,82.2279,"1,36,004.10",58960.6
2022-10-19,3687.7455,82.3735,"1,35,461.30",59107.19
2022-10-20,3682.1775,83.2042,"1,35,294.30",59202.9
2022-10-21,3676.5433,82.8619,"1,35,780.90",59307.15
2022-10-25,3689.7055,82.7626,"1,36,821.80",59543.96
2022-10-27,3704.9392,82.3889,"1,36,708.10",59756.84
2022-10-28,3699.9448,82.4092,"1,35,705.40",59959.85
2022-10-31,3695.5942,82.3934,"1,35,760.80",60746.59
2022-01-11,3699.4154,82.7126,"1,35,915.80",61121.35
2022-02-11,3700.3539,82.765,"1,36,450.10",60906.09
2022-03-11,3689.7484,82.8835,"1,34,782.30",60836.41
2022-04-11,3687.7099,82.5287,"1,37,383.70",60950.36
2022-07-11,3695.3237,82.2112,"1,37,438.30",61185.15
2022-09-11,3705.4816,81.48,"1,39,429.20",61033.55
2022-10-11,3713.4039,81.7421,"1,41,015.60",60613.7
2022-11-11,3737.3564,80.6483,"1,41,663.70",61795.04
2022-11-14,3731.1733,81.2332,"1,43,196.00",61624.15
2022-11-15,3736.5571,81.428,"1,43,345.60",61872.99
2022-11-16,3739.7408,81.3354,"1,44,408.00",61980.72
2022-11-17,3744.9772,81.6335,"1,43,565.10",61750.6
2022-11-18,3738.9528,81.6975,"1,42,923.60",61663.48
2022-11-21,3739.1261,81.7732,"1,42,209.50",61144.84
2022-11-22,3742.6159,81.7742,"1,42,390.50",61418.96
2022-11-23,3745.1979,81.8165,"1,42,266.10",61510.58
2022-11-24,3751.5478,81.7655,"1,43,414.30",62272.68
2022-11-25,3755.5766,81.5289,"1,43,107.80",62293.64
2022-11-28,3758.5229,81.7545,"1,42,582.80",62504.8
2022-11-29,3756.7789,81.7121,"1,43,048.90",62681.84
2022-11-30,3757.2976,81.597,"1,42,904.10",63099.65
2022-01-12,3766.3411,81.1512,"1,46,261.60",63284.19
2022-02-12,3771.8125,81.1771,"1,45,272.40",62868.5
2022-05-12,3770.8683,81.5855,"1,45,400.70",62834.6
2022-06-12,3769.6379,82.28,"1,46,309.20",62626.36
2022-07-12,3764.3188,82.5391,"1,46,752.60",62410.68
2022-08-12,3765.8215,82.2844,"1,47,336.50",62570.68
2022-09-12,3759.5345,82.2092,"1,48,064.70",62181.67
2022-12-12,3760.1651,82.6425,"1,47,725.90",62130.57
2022-12-13,3766.9575,82.7154,"1,50,498.10",62533.3
2022-12-14,3774.525,82.517,"1,49,180.40",62677.91
2022-12-15,3771.1498,82.4822,"1,47,818.00",61799.03
2022-12-16,3768.8296,82.8184,"1,48,395.40",61337.81
2022-12-19,3768.0835,82.6405,"1,47,955.00",61806.19
2022-12-20,3763.8875,82.7902,"1,49,881.70",61702.29
2022-12-21,3767.4244,82.7736,"1,50,675.30",61067.24
2022-12-22,3768.8307,82.6679,"1,49,387.20",60826.22
2022-12-23,3764.7618,82.8685,"1,49,387.20",59845.29
2022-12-26,3764.9666,82.7373,"1,49,387.20",60566.42
2022-12-27,3767.0836,82.7936,"1,49,387.20",60927.43
2022-12-28,3767.6922,82.9183,"1,49,258.60",60910.28
2022-12-29,3768.4359,82.8346,"1,50,235.60",61133.88
2022-12-30,3768.9103,82.7862,"1,50,235.60",60840.74
2023-02-01,3768.3189,82.6287,"1,50,235.60",61167.79
2023-03-01,3771.5469,82.7817,"1,52,666.30",61294.2
2023-04-01,3774.3344,82.9052,"1,53,567.10",60657.45
2023-05-01,3774.519,82.6973,"1,51,480.20",60353.27
2023-06-01,3771.3747,82.6348,"1,52,412.00",59900.37
2023-09-01,3779.809,82.3662,"1,54,331.60",60747.31
2023-10-01,3783.6102,82.2108,"1,53,405.50",60115.48
2023-11-01,3788.5114,81.7029,"1,52,869.70",60105.5
2023-12-01,3792.5123,81.7187,"1,52,806.00",59958.03
2023-01-13,3797.3632,81.4328,"1,55,004.60",60261.18
2023-01-16,3794.8803,81.3719,"1,56,547.80",60092.97
2023-01-17,3792.9197,81.7727,"1,56,101.00",60655.72
2023-01-18,3796.0475,81.648,"1,56,461.20",61045.74
2023-01-19,3804.4074,81.3577,"1,55,896.80",60858.43
2023-01-20,3796.1354,81.2196,"1,55,985.20",60621.77
2023-01-23,3794.8562,81.2757,"1,55,966.50",60941.67
2023-01-24,3794.9893,81.602,"1,56,718.20",60978.75
2023-01-25,3796.808,81.6263,"1,57,321.60",60205.06
2023-01-27,3787.8302,81.5445,"1,56,824.70",59330.9
2023-01-30,3785.1453,81.6552,"1,56,906.50",59500.41
2023-01-31,3788.8691,81.7387,"1,57,294.20",59549.9
2023-01-02,3800.7869,81.8494,"1,57,944.00",59708.08
2023-02-02,3811.4981,81.9536,"1,57,717.90",59932.24
2023-03-02,3809.3088,82.2296,"1,54,369.80",60841.88
2023-06-02,3806.6988,82.454,"1,55,151.00",60506.9
2023-07-02,3808.4932,82.6959,"1,54,613.40",60286.04
2023-08-02,3801.7481,82.6746,"1,54,762.00",60663.79
2023-09-02,3797.6494,82.6103,"1,54,959.00",60806.22
2023-10-02,3794.1645,82.5787,"1,53,494.10",60682.7
2023-02-13,3795.7399,82.7046,"1,53,371.90",60431.84
2023-02-14,3794.149,82.7163,"1,54,597.60",61032.26
2023-02-15,3798.979,82.8621,"1,51,557.40",61275.09
2023-02-16,3803.1147,82.6414,"1,51,244.10",61319.51
2023-02-17,3798.5748,82.8085,"1,51,774.80",61002.57
2023-02-20,3804.134,82.6902,"1,52,685.50",60691.54
2023-02-21,3802.1541,82.7562,"1,52,213.00",60672.72
2023-02-22,3795.9935,82.8434,"1,52,030.90",59744.98
2023-02-23,3799.6823,82.7628,"1,50,962.30",59605.8
2023-02-24,3799.6703,82.7432,"1,50,289.50",59463.93
2023-02-27,3793.7265,82.9145,"1,50,404.20",59288.35
2023-02-28,3794.1994,82.6816,"1,50,772.20",58962.12
2023-01-03,3796.7343,82.5467,"1,51,674.80",59411.08
2023-02-03,3797.6905,82.5555,"1,51,275.30",58909.35
2023-03-03,3800.6188,82.2643,"1,50,396.60",59808.97
2023-06-03,3804.9043,81.7448,"1,51,222.70",60224.46
2023-08-03,3795.2972,82.089,"1,48,822.20",60348.09
2023-09-03,3796.2509,81.9159,"1,50,244.20",59806.28
2023-10-03,3803.7139,82.0147,"1,52,537.60",59135.13
2023-03-13,3817.8078,81.9132,"1,57,397.50",58237.85
2023-03-14,3826.2017,82.3619,"1,57,001.90",57900.19
2023-03-15,3821.437,82.4955,"1,59,394.90",57555.9
2023-03-16,3826.7497,82.6841,"1,58,997.00",57634.84
2023-03-17,3826.4376,82.4663,"1,61,961.00",57989.9
2023-03-20,3838.5576,82.503,"1,62,550.90",57628.95
2023-03-21,3835.2158,82.6799,"1,61,335.10",58074.68
2023-03-23,3838.9506,82.159,"1,62,488.60",57925.28
2023-03-24,3841.2462,82.2378,"1,64,251.60",57527.1
2023-03-27,3846.5035,82.3558,"1,59,845.50",57653.86
2023-03-28,3843.97,82.2068,"1,61,254.00",57613.72
2023-03-29,3847.3052,82.3603,"1,61,631.10",57960.09
2023-03-31,3848.6311,82.2169,"1,62,581.90",58991.52
